epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
49,2495.88,0.61751,0.95962,0.47199,1.01913,0.89605,0.90155,0.93804,0.76749,0.92201,0.91876,0.95126,0.73876,0.69628,1.10747,0.50741,1.13845,0.0090496,0.0090496,0.0090496
50,2546.34,0.61335,0.97717,0.46876,1.02291,0.89906,0.88515,0.93911,0.76664,0.91976,0.90079,0.947,0.73157,0.68579,1.06417,0.5346,1.12186,0.0090298,0.0090298,0.0090298
51,2596.47,0.61444,0.96074,0.46572,1.01605,0.89672,0.89978,0.94023,0.76724,0.91555,0.91748,0.95006,0.74722,0.70367,1.03762,0.51678,1.1409,0.00901,0.00901,0.00901
52,2646.88,0.60487,0.94332,0.47488,1.01797,0.89605,0.89378,0.93894,0.77334,0.9149,0.90984,0.9503,0.74023,0.67979,1.02678,0.50872,1.11826,0.0089902,0.0089902,0.0089902
53,2696.86,0.6129,0.96927,0.46641,1.02469,0.89732,0.88946,0.93356,0.7738,0.91827,0.91198,0.94561,0.73797,0.68401,1.08756,0.50824,1.12628,0.0089704,0.0089704,0.0089704
54,2747.14,0.60753,0.94184,0.4542,1.01626,0.89015,0.89637,0.93346,0.77008,0.90907,0.91509,0.94396,0.73702,0.67649,1.08137,0.52383,1.11111,0.0089506,0.0089506,0.0089506
55,2797.19,0.61133,0.96272,0.4568,1.01132,0.8949,0.89206,0.9351,0.76714,0.91342,0.91105,0.94538,0.73786,0.69038,1.05799,0.51228,1.11582,0.0089308,0.0089308,0.0089308
56,2847.67,0.60679,0.93528,0.45242,1.01483,0.89691,0.89724,0.93025,0.77471,0.91288,0.92142,0.94843,0.7477,0.66621,1.07777,0.50423,1.10511,0.008911,0.008911,0.008911
57,2898.18,0.60326,0.93841,0.4501,1.01059,0.9002,0.90674,0.94073,0.78145,0.92026,0.92487,0.9528,0.74819,0.6871,1.03927,0.49688,1.13037,0.0088912,0.0088912,0.0088912
58,2948.76,0.60296,0.94455,0.44891,1.01416,0.89743,0.89915,0.93617,0.78081,0.92046,0.91969,0.9513,0.743,0.67788,1.09904,0.49364,1.11703,0.0088714,0.0088714,0.0088714
59,2998.99,0.60562,0.92365,0.4464,1.01861,0.89867,0.89551,0.93442,0.77713,0.92344,0.91666,0.94722,0.74662,0.6584,1.08481,0.50403,1.0966,0.0088516,0.0088516,0.0088516
60,3049.14,0.60516,0.9362,0.45398,1.01244,0.91533,0.88946,0.94255,0.77985,0.91914,0.92055,0.94771,0.74918,0.66049,1.01984,0.48756,1.1027,0.0088318,0.0088318,0.0088318
61,3099.22,0.59522,0.93178,0.44702,1.00965,0.88574,0.91044,0.93965,0.77903,0.90254,0.92771,0.94587,0.74479,0.66179,1.05957,0.50212,1.10439,0.008812,0.008812,0.008812
62,3149.44,0.59617,0.92089,0.44179,1.01261,0.88005,0.89971,0.93173,0.77339,0.90483,0.91132,0.94337,0.73594,0.6613,1.02843,0.50549,1.09895,0.0087922,0.0087922,0.0087922
63,3199.96,0.5835,0.92632,0.43581,0.99807,0.89915,0.90587,0.93876,0.7805,0.91528,0.92364,0.94776,0.74886,0.66067,1.02481,0.48492,1.09465,0.0087724,0.0087724,0.0087724
64,3250.26,0.58512,0.9232,0.43911,1.0072,0.91098,0.9076,0.9379,0.78176,0.9175,0.92142,0.94451,0.73788,0.65597,1.01825,0.4757,1.09261,0.0087526,0.0087526,0.0087526
65,3300.3,0.59725,0.94041,0.44433,1.00731,0.89824,0.90155,0.9358,0.77781,0.9186,0.92055,0.94738,0.74222,0.6743,1.05114,0.49266,1.10314,0.0087328,0.0087328,0.0087328
66,3350.5,0.576,0.90611,0.42321,1.00075,0.90067,0.90835,0.9385,0.78073,0.92213,0.92573,0.95265,0.75394,0.67909,1.0138,0.47627,1.11721,0.008713,0.008713,0.008713
67,3400.99,0.58306,0.90734,0.43254,0.99628,0.91371,0.89551,0.94216,0.78802,0.92953,0.92269,0.95342,0.75727,0.67296,1.02209,0.46994,1.1077,0.0086932,0.0086932,0.0086932
68,3451.43,0.58316,0.90042,0.43358,1.00248,0.90213,0.9076,0.93723,0.78038,0.91962,0.92573,0.94948,0.7515,0.67093,1.03218,0.48124,1.10672,0.0086734,0.0086734,0.0086734
69,3501.56,0.5769,0.89075,0.43318,1.00051,0.89991,0.90843,0.94081,0.77847,0.91753,0.91623,0.94592,0.75008,0.66162,1.03446,0.48736,1.10553,0.0086536,0.0086536,0.0086536
70,3551.38,0.57583,0.88066,0.41952,0.99696,0.90805,0.90501,0.94027,0.79404,0.91978,0.93067,0.95005,0.75565,0.64938,1.04336,0.4736,1.08816,0.0086338,0.0086338,0.0086338
71,3601.59,0.57961,0.885,0.41342,0.99634,0.91096,0.91105,0.93634,0.78493,0.93388,0.9266,0.95066,0.74468,0.6607,1.01787,0.47499,1.08962,0.008614,0.008614,0.008614
72,3651.81,0.58848,0.90418,0.42232,1.00726,0.90446,0.91564,0.93904,0.78631,0.92152,0.93292,0.95072,0.75169,0.66013,1.02393,0.48266,1.09531,0.0085942,0.0085942,0.0085942
73,3701.79,0.57251,0.88345,0.41672,0.99508,0.90762,0.90785,0.93758,0.78288,0.91985,0.9266,0.94947,0.74958,0.67159,1.01959,0.46769,1.11442,0.0085744,0.0085744,0.0085744
74,3752.19,0.56738,0.89887,0.41407,0.98962,0.91234,0.91278,0.93941,0.78525,0.92951,0.92238,0.94768,0.74985,0.65261,1.03723,0.47029,1.09861,0.0085546,0.0085546,0.0085546
75,3819.21,0.5727,0.90007,0.40754,0.99214,0.90084,0.90219,0.93659,0.78811,0.92428,0.92401,0.94959,0.75528,0.66204,1.01679,0.48108,1.09432,0.0085348,0.0085348,0.0085348
76,3869.72,0.57032,0.88803,0.41175,0.99286,0.90645,0.91205,0.94185,0.79361,0.92442,0.92944,0.95425,0.76038,0.65612,1.02298,0.46603,1.10137,0.008515,0.008515,0.008515
